mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.1753749052683515,0.23862501791758908,0.14434393246968588,0.008500294383111555,600,10,2,auto,100,True,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",-4639.315132817699,-4655.765413643357,-4879.267913112931,-4724.7828198579955,109.44370231097592,2
9.447611014048258,0.0255895977741434,0.2624932924906413,0.0190508168968703,1000,5,4,auto,100,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",-4662.230468768937,-4681.440213461432,-4886.796403004835,-4743.489028411735,101.63662818217702,10
9.893691778182983,0.643763850727109,0.25700028737386066,0.05654899744692735,800,10,2,auto,,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",-5580.4289255426465,-5438.353878126721,-5874.953496670143,-5631.245433446504,181.82692289596451,90
3.104792356491089,0.3334597048220396,0.25723735491434735,0.07901580920010186,800,5,4,sqrt,70,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",-4743.878018158305,-4735.123347491666,-5059.595769382564,-4846.199045010845,150.93659274466842,62
2.9332083066304526,0.5376307477730715,0.2186145782470703,0.08448643949702216,600,10,1,sqrt,40,False,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': False}",-4685.577722239754,-4658.677368274402,-4950.223726432297,-4764.826272315484,131.55498028229354,17
2.8523226579030356,0.43319031081160253,0.14457321166992188,0.02799648445219422,400,5,1,sqrt,100,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': True}",-4688.386998425857,-4685.2535367211685,-4996.332180228547,-4789.990905125192,145.91092260696342,31
6.852732499440511,0.6927592735934447,0.5159618059794108,0.11083562621382996,1600,2,4,sqrt,80,True,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",-4804.125228510417,-4750.7381103472935,-5161.223309953209,-4905.362216270307,182.22919733474646,68
3.0421320597330728,0.07455339150775915,0.19056193033854166,0.013132365302827902,800,10,4,sqrt,100,True,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': True}",-4819.787163782248,-4768.290771258956,-5163.591892413177,-4917.223275818127,175.47286787980912,75
3.6735665798187256,0.32733963411320177,0.24069643020629883,0.04504895656044107,1000,10,2,sqrt,10,True,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-4799.828882678715,-4727.34649485776,-5126.191102540335,-4884.455493358936,173.47526758548446,67
2.6905928452809653,0.27268016769315234,0.15059749285380045,0.002371916843916495,600,10,1,sqrt,110,True,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': True}",-4733.911459419415,-4673.348996596262,-5025.123576941105,-4810.79467765226,153.5569618058766,46
7.413530588150024,0.2058467117589875,0.5333053270975748,0.04336240579219022,2000,5,4,sqrt,,False,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-4736.847089533586,-4715.130198505115,-5052.285721381913,-4834.754336473538,154.07321507236404,55
4.099468390146892,0.10193326108217032,0.24982897440592447,0.03504134928877482,800,5,1,sqrt,40,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': True}",-4685.185286658636,-4666.949614282371,-4972.092936537611,-4774.7426124928725,139.74619311970812,23
6.621519406636556,0.9269384846225546,0.17593844731648764,0.032278892087936724,600,2,4,auto,40,True,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': True}",-4654.666278206387,-4674.353114321195,-4902.999830409876,-4744.006407645819,112.71224198735894,11
2.63041885693868,0.6428784646497144,0.17429796854654947,0.02003388586198502,600,2,4,sqrt,30,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-4734.928368134284,-4724.1747481165285,-5064.20959502673,-4841.104237092514,157.82038448837454,59
5.029159943262736,0.4697049940089054,0.09742959340413411,0.0034885065090129214,400,10,2,auto,40,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': False}",-5580.045339750013,-5438.5066736020435,-5874.427630709361,-5630.99321468714,181.57374017516375,89
9.105137825012207,0.3249812175315451,0.15700761477152506,0.00781761444057789,1000,2,1,auto,10,False,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': False}",-5519.2046307841065,-5435.538096100867,-5775.987917870584,-5576.910214918519,144.85388296712063,88
2.4671661853790283,0.34481987490565635,0.05480631192525228,0.004511229420239816,200,5,4,auto,100,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': False}",-5446.270777242258,-5224.003698546908,-5789.348713981021,-5486.541063256729,232.55109627895396,87
7.366679668426514,0.2057977009974045,0.3237762451171875,0.01094781571127521,2000,2,2,sqrt,20,True,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-4715.901515149261,-4678.524580521016,-5009.3447192588355,-4801.256938309704,147.92938010145528,38
11.525582790374756,0.19923109211657733,0.26578601201375324,0.0015555349165870616,2000,10,2,auto,40,True,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': True}",-4637.044970979288,-4650.3804467628215,-4890.278859124888,-4725.901425622333,116.35982758168328,3
